Detector,Dataset,Threshold,FAR,FRR,alpha,beta,FAR-alpha,FRR-beta,K_value
UCF,Combined,0.395,0.172393,0.446639,-0.3002859972253828,-0.3282620496123028,0.47267899722538276,0.7749010496123028,0.36627945107963983
UCF,Combined,0.396,0.173913,0.445879,-0.3002859972253828,-0.3282620496123028,0.47419899722538283,0.7741410496123029,0.3670969094371594
UCF,Combined,0.397,0.174521,0.44398,-0.3002859972253828,-0.3282620496123028,0.4748069972253828,0.7722420496123028,0.36666592870759257
UCF,Combined,0.398,0.175433,0.443221,-0.3002859972253828,-0.3282620496123028,0.4757189972253828,0.7714830496123029,0.36700914273794494
UCF,Combined,0.399,0.176041,0.442461,-0.3002859972253828,-0.3282620496123028,0.4763269972253828,0.7707230496123028,0.3671161959142179
UCF,Combined,0.4,0.176649,0.441701,-0.3002859972253828,-0.3282620496123028,0.4769349972253828,0.7699630496123029,0.36722232493049095
UCF,Combined,0.401,0.177562,0.440942,-0.3002859972253828,-0.3282620496123028,0.4778479972253828,0.7692040496123028,0.36756261456489286
UCF,Combined,0.402,0.17817,0.439423,-0.3002859972253828,-0.3282620496123028,0.4784559972253828,0.7676850496123029,0.36730351596727184
UCF,Combined,0.403,0.178474,0.438663,-0.3002859972253828,-0.3282620496123028,0.47875999722538276,0.7669250496123028,0.3671730346244626
UCF,Combined,0.404,0.179082,0.436384,-0.3002859972253828,-0.3282620496123028,0.4793679972253828,0.7646460496123029,0.3665468453889503
UCF,Combined,0.405,0.180298,0.434485,-0.3002859972253828,-0.3282620496123028,0.4805839972253828,0.7627470496123028,0.36656402597454785
UCF,Combined,0.406,0.182122,0.432966,-0.3002859972253828,-0.3282620496123028,0.4824079972253828,0.7612280496123028,0.3672224988452554
UCF,Combined,0.407,0.18273,0.432207,-0.3002859972253828,-0.3282620496123028,0.4830159972253828,0.7604690496123028,0.36731871635752555
UCF,Combined,0.408,0.184251,0.430687,-0.3002859972253828,-0.3282620496123028,0.4845369972253828,0.7589490496123028,0.36773889354620326
UCF,Combined,0.409,0.185467,0.429928,-0.3002859972253828,-0.3282620496123028,0.4857529972253828,0.7581900496123029,0.3682930890656378
UCF,Combined,0.41,0.185771,0.429168,-0.3002859972253828,-0.3282620496123028,0.48605699722538276,0.7574300496123028,0.3681541755228286
UCF,Combined,0.411,0.186075,0.428029,-0.3002859972253828,-0.3282620496123028,0.4863609972253828,0.7562910496123028,0.367830469082071
UCF,Combined,0.412,0.186987,0.42537,-0.3002859972253828,-0.3282620496123028,0.48727299722538275,0.7536320496123028,0.36722454761969514
UCF,Combined,0.413,0.187595,0.423092,-0.3002859972253828,-0.3282620496123028,0.4878809972253828,0.7513540496123028,0.36657136299418003
UCF,Combined,0.414,0.189115,0.422332,-0.3002859972253828,-0.3282620496123028,0.4894009972253828,0.7505940496123028,0.36734147639169945
UCF,Combined,0.415,0.189115,0.421193,-0.3002859972253828,-0.3282620496123028,0.4894009972253828,0.7494550496123028,0.36678404865585973
UCF,Combined,0.416,0.189723,0.420433,-0.3002859972253828,-0.3282620496123028,0.4900089972253828,0.7486950496123028,0.36686731048813276
UCF,Combined,0.417,0.190635,0.418914,-0.3002859972253828,-0.3282620496123028,0.4909209972253828,0.7471760496123028,0.36680441137859376
UCF,Combined,0.418,0.190635,0.418534,-0.3002859972253828,-0.3282620496123028,0.4909209972253828,0.7467960496123028,0.36661786139964814
UCF,Combined,0.419,0.192764,0.416635,-0.3002859972253828,-0.3282620496123028,0.4930499972253828,0.7448970496123029,0.36727148824454176
UCF,Combined,0.42,0.192764,0.415116,-0.3002859972253828,-0.3282620496123028,0.4930499972253828,0.7433780496123028,0.3665225452987564
UCF,Combined,0.421,0.194284,0.413976,-0.3002859972253828,-0.3282620496123028,0.4945699972253828,0.7422380496123029,0.3670886701373302
UCF,Combined,0.422,0.194588,0.412837,-0.3002859972253828,-0.3282620496123028,0.49487399722538283,0.7410990496123029,0.3667506490215726
UCF,Combined,0.423,0.195196,0.410938,-0.3002859972253828,-0.3282620496123028,0.4954819972253828,0.7392000496123028,0.3662603169310058
UCF,Combined,0.424,0.1955,0.410938,-0.3002859972253828,-0.3282620496123028,0.4957859972253828,0.7392000496123028,0.366485033746088
UCF,Combined,0.425,0.196108,0.409799,-0.3002859972253828,-0.3282620496123028,0.4963939972253828,0.7380610496123028,0.36636907461341256
UCF,Combined,0.426,0.197628,0.408659,-0.3002859972253828,-0.3282620496123028,0.49791399722538277,0.7369210496123029,0.3669233054519863
UCF,Combined,0.427,0.198541,0.4079,-0.3002859972253828,-0.3282620496123028,0.4988269972253828,0.7361620496123028,0.3672175046793883
UCF,Combined,0.428,0.199149,0.406001,-0.3002859972253828,-0.3282620496123028,0.49943499722538276,0.7342630496123028,0.36671666414582155
UCF,Combined,0.429,0.199453,0.404102,-0.3002859972253828,-0.3282620496123028,0.4997389972253828,0.7323640496123028,0.3659908757571727
UCF,Combined,0.43,0.200365,0.401823,-0.3002859972253828,-0.3282620496123028,0.5006509972253828,0.7300850496123028,0.36551780814774243
UCF,Combined,0.431,0.201277,0.400684,-0.3002859972253828,-0.3282620496123028,0.5015629972253828,0.7289460496123028,0.36561236545914916
UCF,Combined,0.432,0.202493,0.399544,-0.3002859972253828,-0.3282620496123028,0.5027789972253828,0.7278060496123029,0.3659255957986408
UCF,Combined,0.433,0.203405,0.398405,-0.3002859972253828,-0.3282620496123028,0.5036909972253828,0.7266670496123029,0.36601565087004756
UCF,Combined,0.434,0.204013,0.396126,-0.3002859972253828,-0.3282620496123028,0.5042989972253829,0.7243880496123027,0.3653081670215352
UCF,Combined,0.435,0.20523,0.394607,-0.3002859972253828,-0.3282620496123028,0.5055159972253828,0.7228690496123028,0.36542186847812796
UCF,Combined,0.436,0.205838,0.393088,-0.3002859972253828,-0.3282620496123028,0.5061239972253828,0.7213500496123029,0.3650925705085069
UCF,Combined,0.437,0.207054,0.392328,-0.3002859972253828,-0.3282620496123028,0.5073399972253828,0.7205900496123028,0.36558415377094416
UCF,Combined,0.438,0.209182,0.392328,-0.3002859972253828,-0.3282620496123028,0.5094679972253828,0.7205900496123028,0.36711756939651913
UCF,Combined,0.439,0.210398,0.390809,-0.3002859972253828,-0.3282620496123028,0.5106839972253828,0.7190710496123028,0.3672180779050624
UCF,Combined,0.44,0.21131,0.390049,-0.3002859972253828,-0.3282620496123028,0.5115959972253827,0.7183110496123029,0.3674850577444175
UCF,Combined,0.441,0.211614,0.38967,-0.3002859972253828,-0.3282620496123028,0.5118999972253828,0.7179320496123028,0.36750941420455124
UCF,Combined,0.442,0.213135,0.38853,-0.3002859972253828,-0.3282620496123028,0.5134209972253828,0.7167920496123028,0.36801608891517457
UCF,Combined,0.443,0.213743,0.387771,-0.3002859972253828,-0.3282620496123028,0.5140289972253828,0.7160330496123029,0.36806175047244477
UCF,Combined,0.444,0.214655,0.386631,-0.3002859972253828,-0.3282620496123028,0.5149409972253828,0.7148930496123028,0.36812773987685427
UCF,Combined,0.445,0.215263,0.385112,-0.3002859972253828,-0.3282620496123028,0.5155489972253828,0.7133740496123029,0.36777927592423326
UCF,Combined,0.446,0.217087,0.383973,-0.3002859972253828,-0.3282620496123028,0.5173729972253828,0.7122350496123029,0.3684911823468863
UCF,Combined,0.447,0.217999,0.383213,-0.3002859972253828,-0.3282620496123028,0.5182849972253828,0.7114750496123028,0.3687468441142414
UCF,Combined,0.448,0.217999,0.382833,-0.3002859972253828,-0.3282620496123028,0.5182849972253828,0.7110950496123027,0.3685498958152958
UCF,Combined,0.449,0.219216,0.382074,-0.3002859972253828,-0.3282620496123028,0.5195019972253828,0.7103360496123028,0.3690209964747799
UCF,Combined,0.45,0.220128,0.380175,-0.3002859972253828,-0.3282620496123028,0.5204139972253827,0.7084370496123028,0.3686805567712953
UCF,Combined,0.451,0.221648,0.378656,-0.3002859972253828,-0.3282620496123028,0.5219339972253828,0.7069180496123029,0.3689645633449207
UCF,Combined,0.452,0.221952,0.377516,-0.3002859972253828,-0.3282620496123028,0.5222379972253828,0.7057780496123028,0.36858411511516587
UCF,Combined,0.453,0.223168,0.375617,-0.3002859972253828,-0.3282620496123028,0.5234539972253828,0.7038790496123029,0.36844830208276347
UCF,Combined,0.454,0.22408,0.374858,-0.3002859972253828,-0.3282620496123028,0.5243659972253828,0.7031200496123029,0.3686922459841158
UCF,Combined,0.455,0.2256,0.372579,-0.3002859972253828,-0.3282620496123028,0.5258859972253828,0.7008410496123028,0.3685624942718498
UCF,Combined,0.456,0.227121,0.37106,-0.3002859972253828,-0.3282620496123028,0.5274069972253828,0.6993220496123028,0.3688273422795248
UCF,Combined,0.457,0.228033,0.36954,-0.3002859972253828,-0.3282620496123028,0.5283189972253828,0.6978020496123027,0.3686620791129886
UCF,Combined,0.458,0.229553,0.368401,-0.3002859972253828,-0.3282620496123028,0.5298389972253827,0.6966630496123027,0.36911925161055953
UCF,Combined,0.459,0.231377,0.367262,-0.3002859972253828,-0.3282620496123028,0.5316629972253828,0.6955240496123027,0.3697844008592127
UCF,Combined,0.46,0.232593,0.365363,-0.3002859972253828,-0.3282620496123028,0.5328789972253828,0.6936250496123029,0.3696182208878103
UCF,Combined,0.461,0.233202,0.364223,-0.3002859972253828,-0.3282620496123028,0.5334879972253828,0.6924850496123028,0.36943246222618725
UCF,Combined,0.462,0.234114,0.362704,-0.3002859972253828,-0.3282620496123028,0.5343999972253828,0.6909660496123029,0.3692522549956484
UCF,Combined,0.463,0.235634,0.361565,-0.3002859972253828,-0.3282620496123028,0.5359199972253827,0.6898270496123029,0.36969211051421935
UCF,Combined,0.464,0.237154,0.358906,-0.3002859972253828,-0.3282620496123028,0.5374399972253828,0.6871680496123028,0.36931159467700775
UCF,Combined,0.465,0.23837,0.357387,-0.3002859972253828,-0.3282620496123028,0.5386559972253828,0.6856490496123029,0.369328972565551
UCF,Combined,0.466,0.239282,0.356627,-0.3002859972253828,-0.3282620496123028,0.5395679972253828,0.6848890496123028,0.3695442128209061
UCF,Combined,0.467,0.240499,0.355108,-0.3002859972253828,-0.3282620496123028,0.5407849972253828,0.6833700496123027,0.3695562703834988
UCF,Combined,0.468,0.241411,0.352829,-0.3002859972253828,-0.3282620496123028,0.5416969972253828,0.6810910496123028,0.36894497641206864
UCF,Combined,0.469,0.241411,0.35207,-0.3002859972253828,-0.3282620496123028,0.5416969972253828,0.6803320496123029,0.3685338283911746
UCF,Combined,0.47,0.242019,0.350171,-0.3002859972253828,-0.3282620496123028,0.5423049972253828,0.6784330496123028,0.3679176330876079
UCF,Combined,0.471,0.243843,0.350171,-0.3002859972253828,-0.3282620496123028,0.5441289972253828,0.6784330496123028,0.3691550949701007
UCF,Combined,0.472,0.245059,0.349791,-0.3002859972253828,-0.3282620496123028,0.5453449972253828,0.6780530496123028,0.3697728384594836
UCF,Combined,0.473,0.245667,0.349791,-0.3002859972253828,-0.3282620496123028,0.5459529972253828,0.6780530496123028,0.3701850947136479
UCF,Combined,0.474,0.247188,0.347892,-0.3002859972253828,-0.3282620496123028,0.5474739972253828,0.6761540496123029,0.37017676028137725
UCF,Combined,0.475,0.247796,0.347512,-0.3002859972253828,-0.3282620496123028,0.5480819972253828,0.6757740496123028,0.3703795907845958
UCF,Combined,0.476,0.248708,0.346373,-0.3002859972253828,-0.3282620496123028,0.5489939972253828,0.6746350496123028,0.37037059255500254
UCF,Combined,0.477,0.249316,0.345234,-0.3002859972253828,-0.3282620496123028,0.5496019972253828,0.6734960496123028,0.37015477399032715
UCF,Combined,0.478,0.249924,0.344474,-0.3002859972253828,-0.3282620496123028,0.5502099972253828,0.6727360496123028,0.3701460999906001
UCF,Combined,0.479,0.250228,0.341815,-0.3002859972253828,-0.3282620496123028,0.5505139972253827,0.6700770496123027,0.36888679503105987
UCF,Combined,0.48,0.25114,0.340676,-0.3002859972253828,-0.3282620496123028,0.5514259972253828,0.6689380496123027,0.36886983108946664
UCF,Combined,0.481,0.253268,0.340676,-0.3002859972253828,-0.3282620496123028,0.5535539972253828,0.6689380496123027,0.3702933312590416
UCF,Combined,0.482,0.254485,0.339537,-0.3002859972253828,-0.3282620496123028,0.5547709972253828,0.6677990496123027,0.3704755446995801
UCF,Combined,0.483,0.255397,0.339157,-0.3002859972253828,-0.3282620496123028,0.5556829972253827,0.6674190496123028,0.37087341789388084
UCF,Combined,0.484,0.256005,0.338777,-0.3002859972253828,-0.3282620496123028,0.5562909972253828,0.6670390496123029,0.37106781809709954
UCF,Combined,0.485,0.256309,0.336498,-0.3002859972253828,-0.3282620496123028,0.5565949972253827,0.6647600496123028,0.370002117969505
UCF,Combined,0.486,0.256309,0.334979,-0.3002859972253828,-0.3282620496123028,0.5565949972253827,0.6632410496123029,0.3691566501687197
UCF,Combined,0.487,0.256309,0.334979,-0.3002859972253828,-0.3282620496123028,0.5565949972253827,0.6632410496123029,0.3691566501687197
UCF,Combined,0.488,0.257221,0.33384,-0.3002859972253828,-0.3282620496123028,0.5575069972253828,0.6621020496123029,0.3691265255361264
UCF,Combined,0.489,0.258133,0.3327,-0.3002859972253828,-0.3282620496123028,0.5584189972253828,0.6609620496123028,0.3690937649485358
UCF,Combined,0.49,0.258741,0.331941,-0.3002859972253828,-0.3282620496123028,0.5590269972253827,0.6602030496123028,0.369071328383806
UCF,Combined,0.491,0.259653,0.331181,-0.3002859972253828,-0.3282620496123028,0.5599389972253828,0.6594430496123028,0.3692478799271612
UCF,Combined,0.492,0.260566,0.329282,-0.3002859972253828,-0.3282620496123028,0.5608519972253828,0.6575440496123028,0.36878489348872623
UCF,Combined,0.493,0.262694,0.329282,-0.3002859972253828,-0.3282620496123028,0.5629799972253828,0.6575440496123028,0.3701841472263012
UCF,Combined,0.494,0.264518,0.328523,-0.3002859972253828,-0.3282620496123028,0.5648039972253828,0.6567850496123029,0.3709548213389
UCF,Combined,0.495,0.265126,0.328143,-0.3002859972253828,-0.3282620496123028,0.5654119972253828,0.6564050496123028,0.37113929009011865
UCF,Combined,0.496,0.26695,0.328143,-0.3002859972253828,-0.3282620496123028,0.5672359972253829,0.6564050496123028,0.3723365729006115
UCF,Combined,0.497,0.26695,0.327003,-0.3002859972253828,-0.3282620496123028,0.5672359972253829,0.6552650496123028,0.3716899238637746
UCF,Combined,0.498,0.267559,0.327003,-0.3002859972253828,-0.3282620496123028,0.5678449972253827,0.6552650496123028,0.37208898027898835
UCF,Combined,0.499,0.269079,0.325484,-0.3002859972253828,-0.3282620496123028,0.5693649972253828,0.6537460496123029,0.3722201177236138
UCF,Combined,0.5,0.270295,0.323585,-0.3002859972253828,-0.3282620496123028,0.5705809972253828,0.6518470496123028,0.3719315396062113
UCF,Combined,0.501,0.270903,0.322826,-0.3002859972253828,-0.3282620496123028,0.5711889972253827,0.6510880496123028,0.3718943301634815
UCF,Combined,0.502,0.271815,0.322826,-0.3002859972253828,-0.3282620496123028,0.5721009972253828,0.6510880496123028,0.37248812246472796
UCF,Combined,0.503,0.273335,0.320547,-0.3002859972253828,-0.3282620496123028,0.5736209972253827,0.6488090496123029,0.372170494047462
UCF,Combined,0.504,0.27516,0.320167,-0.3002859972253828,-0.3282620496123028,0.5754459972253828,0.6484290496123029,0.37313590108405886
UCF,Combined,0.505,0.27516,0.319787,-0.3002859972253828,-0.3282620496123028,0.5754459972253828,0.6480490496123028,0.37291723160511314
UCF,Combined,0.506,0.276072,0.317888,-0.3002859972253828,-0.3282620496123028,0.5763579972253827,0.6461500496123028,0.37241374850162856
UCF,Combined,0.507,0.276984,0.317129,-0.3002859972253828,-0.3282620496123028,0.5772699972253827,0.6453910496123028,0.37256488941898086
UCF,Combined,0.508,0.2782,0.315989,-0.3002859972253828,-0.3282620496123028,0.5784859972253829,0.6442510496123028,0.3726902108984726
UCF,Combined,0.509,0.280024,0.31409,-0.3002859972253828,-0.3282620496123028,0.5803099972253828,0.6423520496123027,0.3727633161282344
UCF,Combined,0.51,0.280936,0.312951,-0.3002859972253828,-0.3282620496123028,0.5812219972253828,0.6412130496123027,0.3726871293426411
UCF,Combined,0.511,0.282761,0.312571,-0.3002859972253828,-0.3282620496123028,0.5830469972253828,0.6408330496123028,0.3736357852992379
UCF,Combined,0.512,0.284889,0.312571,-0.3002859972253828,-0.3282620496123028,0.5851749972253828,0.6408330496123028,0.3749994780288129
UCF,Combined,0.513,0.285801,0.311052,-0.3002859972253828,-0.3282620496123028,0.5860869972253828,0.6393140496123029,0.374693651621274
UCF,Combined,0.514,0.286409,0.310292,-0.3002859972253828,-0.3282620496123028,0.5866949972253828,0.6385540496123028,0.3746364663655469
UCF,Combined,0.515,0.287017,0.309913,-0.3002859972253828,-0.3282620496123028,0.5873029972253828,0.6381750496123029,0.37480211939176283
UCF,Combined,0.516,0.287017,0.309153,-0.3002859972253828,-0.3282620496123028,0.5873029972253828,0.6374150496123028,0.37435576911387153
UCF,Combined,0.517,0.287929,0.308393,-0.3002859972253828,-0.3282620496123028,0.5882149972253827,0.6366550496123028,0.3744900482412266
UCF,Combined,0.518,0.28945,0.308393,-0.3002859972253828,-0.3282620496123028,0.5897359972253828,0.6366550496123028,0.37545840057168695
UCF,Combined,0.519,0.290058,0.307254,-0.3002859972253828,-0.3282620496123028,0.5903439972253828,0.6355160496123029,0.3751730850290116
UCF,Combined,0.52,0.291578,0.306874,-0.3002859972253828,-0.3282620496123028,0.5918639972253827,0.6351360496123029,0.3759141611054766
UCF,Combined,0.521,0.292186,0.305735,-0.3002859972253828,-0.3282620496123028,0.5924719972253828,0.6339970496123029,0.3756254982188012
UCF,Combined,0.522,0.292794,0.305355,-0.3002859972253828,-0.3282620496123028,0.5930799972253828,0.6336170496123028,0.3757855980260198
UCF,Combined,0.523,0.292794,0.303456,-0.3002859972253828,-0.3282620496123028,0.5930799972253828,0.6317180496123028,0.37465933911128885
UCF,Combined,0.524,0.293098,0.302317,-0.3002859972253828,-0.3282620496123028,0.5933839972253828,0.6305790496123028,0.37417551702553126
UCF,Combined,0.525,0.294618,0.301557,-0.3002859972253828,-0.3282620496123028,0.5949039972253828,0.6298190496123028,0.37468187014305065
UCF,Combined,0.526,0.295531,0.300798,-0.3002859972253828,-0.3282620496123028,0.5958169972253828,0.6290600496123029,0.37480466983445265
UCF,Combined,0.527,0.296139,0.300418,-0.3002859972253828,-0.3282620496123028,0.5964249972253828,0.6286800496123028,0.37496049684567123
UCF,Combined,0.528,0.297051,0.299658,-0.3002859972253828,-0.3282620496123028,0.5973369972253828,0.6279200496123027,0.3750798769330263
UCF,Combined,0.529,0.298267,0.298899,-0.3002859972253828,-0.3282620496123028,0.5985529972253828,0.6271610496123028,0.37538912598846086
UCF,Combined,0.53,0.298875,0.298519,-0.3002859972253828,-0.3282620496123028,0.5991609972253829,0.6267810496123027,0.37554275872767945
UCF,Combined,0.531,0.299787,0.298519,-0.3002859972253828,-0.3282620496123028,0.6000729972253829,0.6267810496123027,0.3761143830449259
UCF,Combined,0.532,0.300395,0.297379,-0.3002859972253828,-0.3282620496123028,0.6006809972253828,0.6256410496123028,0.37581068958625324
UCF,Combined,0.533,0.301003,0.297,-0.3002859972253828,-0.3282620496123028,0.6012889972253828,0.6252620496123028,0.3759631908144691
UCF,Combined,0.534,0.301307,0.29662,-0.3002859972253828,-0.3282620496123028,0.6015929972253828,0.6248820496123029,0.3759246651386057
UCF,Combined,0.535,0.302524,0.29624,-0.3002859972253828,-0.3282620496123028,0.6028099972253829,0.6245020496123028,0.3764560787940382
UCF,Combined,0.536,0.303436,0.29624,-0.3002859972253828,-0.3282620496123028,0.6037219972253828,0.6245020496123028,0.37702562466328454
UCF,Combined,0.537,0.30374,0.295101,-0.3002859972253828,-0.3282620496123028,0.6040259972253827,0.6233630496123028,0.37652748767552696
UCF,Combined,0.538,0.30526,0.292822,-0.3002859972253828,-0.3282620496123028,0.6055459972253827,0.6210840496123029,0.37609496018326105
UCF,Combined,0.539,0.30526,0.291303,-0.3002859972253828,-0.3282620496123028,0.6055459972253827,0.6195650496123029,0.37517513581347567
UCF,Combined,0.54,0.306476,0.290923,-0.3002859972253828,-0.3282620496123028,0.6067619972253828,0.6191850496123028,0.3756979573548586
UCF,Combined,0.541,0.307084,0.289784,-0.3002859972253828,-0.3282620496123028,0.6073699972253828,0.6180460496123028,0.3753826274381831
UCF,Combined,0.542,0.307692,0.288644,-0.3002859972253828,-0.3282620496123028,0.6079779972253828,0.6169060496123029,0.37506530451951053
UCF,Combined,0.543,0.308604,0.287885,-0.3002859972253828,-0.3282620496123028,0.6088899972253827,0.6161470496123028,0.3751657753288628
UCF,Combined,0.544,0.309213,0.287125,-0.3002859972253828,-0.3282620496123028,0.6094989972253828,0.6153870496123028,0.3750777896441855
UCF,Combined,0.545,0.311341,0.286365,-0.3002859972253828,-0.3282620496123028,0.6116269972253827,0.6146270496123027,0.37592249676786904
UCF,Combined,0.546,0.311645,0.285986,-0.3002859972253828,-0.3282620496123028,0.6119309972253828,0.6142480496123028,0.3758774215430029
UCF,Combined,0.547,0.312557,0.284846,-0.3002859972253828,-0.3282620496123028,0.6128429972253828,0.6131080496123028,0.37573897474741236
UCF,Combined,0.548,0.313773,0.284087,-0.3002859972253828,-0.3282620496123028,0.6140589972253828,0.6123490496123027,0.3760184433568468
UCF,Combined,0.549,0.314381,0.282947,-0.3002859972253828,-0.3282620496123028,0.6146669972253829,0.6112090496123028,0.37569003120217426
UCF,Combined,0.55,0.314989,0.282947,-0.3002859972253828,-0.3282620496123028,0.6152749972253828,0.6112090496123028,0.37606164630433847
UCF,Combined,0.551,0.316206,0.282188,-0.3002859972253828,-0.3282620496123028,0.6164919972253828,0.6104500496123029,0.37633757029182263
UCF,Combined,0.552,0.31651,0.282188,-0.3002859972253828,-0.3282620496123028,0.6167959972253828,0.6104500496123029,0.37652314710690477
UCF,Combined,0.553,0.317726,0.280668,-0.3002859972253828,-0.3282620496123028,0.6180119972253828,0.6089300496123028,0.3763260761314507
UCF,Combined,0.554,0.318942,0.279909,-0.3002859972253828,-0.3282620496123028,0.6192279972253828,0.6081710496123028,0.3765965410218852
UCF,Combined,0.555,0.320462,0.278769,-0.3002859972253828,-0.3282620496123028,0.6207479972253829,0.6070310496123028,0.376813308300459
UCF,Combined,0.556,0.321374,0.27763,-0.3002859972253828,-0.3282620496123028,0.6216599972253828,0.6058920496123028,0.3766588498808657
UCF,Combined,0.557,0.322894,0.276491,-0.3002859972253828,-0.3282620496123028,0.6231799972253829,0.6047530496123028,0.3768700037794367
UCF,Combined,0.558,0.324415,0.275731,-0.3002859972253828,-0.3282620496123028,0.6247009972253827,0.6039930496123028,0.3773150604100057
UCF,Combined,0.559,0.324719,0.275351,-0.3002859972253828,-0.3282620496123028,0.6250049972253828,0.6036130496123029,0.3772611723981422
UCF,Combined,0.56,0.325631,0.275351,-0.3002859972253828,-0.3282620496123028,0.6259169972253829,0.6036130496123029,0.37781166749938866
UCF,Combined,0.561,0.326847,0.274592,-0.3002859972253828,-0.3282620496123028,0.6271329972253827,0.6028540496123028,0.3780696670228231
UCF,Combined,0.562,0.327759,0.273452,-0.3002859972253828,-0.3282620496123028,0.6280449972253828,0.6017140496123028,0.37790349861923256
UCF,Combined,0.563,0.328975,0.272693,-0.3002859972253828,-0.3282620496123028,0.6292609972253829,0.6009550496123028,0.37815757380666715
UCF,Combined,0.564,0.330496,0.271174,-0.3002859972253828,-0.3282620496123028,0.6307819972253828,0.5994360496123028,0.378113468583342
UCF,Combined,0.565,0.331712,0.270414,-0.3002859972253828,-0.3282620496123028,0.6319979972253829,0.5986760496123028,0.3783620643417793
UCF,Combined,0.566,0.332624,0.269654,-0.3002859972253828,-0.3282620496123028,0.6329099972253828,0.5979160496123028,0.3784270453011344
UCF,Combined,0.567,0.33384,0.268135,-0.3002859972253828,-0.3282620496123028,0.6341259972253828,0.5963970496123028,0.3781908738276776
UCF,Combined,0.568,0.334752,0.266236,-0.3002859972253828,-0.3282620496123028,0.6350379972253828,0.5944980496123028,0.377528850780193
UCF,Combined,0.569,0.335664,0.265856,-0.3002859972253828,-0.3282620496123028,0.6359499972253828,0.5941180496123029,0.37782937200249384
UCF,Combined,0.57,0.335664,0.264717,-0.3002859972253828,-0.3282620496123028,0.6359499972253828,0.5929790496123029,0.3771050249556541
UCF,Combined,0.571,0.336272,0.263578,-0.3002859972253828,-0.3282620496123028,0.6365579972253828,0.5918400496123029,0.3767405166589787
UCF,Combined,0.572,0.336576,0.263198,-0.3002859972253828,-0.3282620496123028,0.6368619972253828,0.5914600496123028,0.3766784284751152
UCF,Combined,0.573,0.337793,0.262438,-0.3002859972253828,-0.3282620496123028,0.6380789972253829,0.5907000496123028,0.3769132953176021
UCF,Combined,0.574,0.338097,0.261679,-0.3002859972253828,-0.3282620496123028,0.6383829972253827,0.5899410496123028,0.37660833543779004
UCF,Combined,0.575,0.339009,0.260539,-0.3002859972253828,-0.3282620496123028,0.6392949972253827,0.5888010496123028,0.3764175653781996
UCF,Combined,0.576,0.339617,0.25978,-0.3002859972253828,-0.3282620496123028,0.6399029972253828,0.5880420496123029,0.37628987004146985
UCF,Combined,0.577,0.340529,0.25864,-0.3002859972253828,-0.3282620496123028,0.6408149972253828,0.5869020496123027,0.3760956352938793
UCF,Combined,0.578,0.341137,0.257501,-0.3002859972253828,-0.3282620496123028,0.6414229972253829,0.5857630496123027,0.3757218909462039
UCF,Combined,0.579,0.341441,0.256362,-0.3002859972253828,-0.3282620496123028,0.6417269972253827,0.5846240496123027,0.37516903586344624
UCF,Combined,0.58,0.342961,0.256362,-0.3002859972253828,-0.3282620496123028,0.6432469972253828,0.5846240496123027,0.37605766441885696
UCF,Combined,0.581,0.344482,0.255602,-0.3002859972253828,-0.3282620496123028,0.6447679972253828,0.5838640496123029,0.37645685392042605
UCF,Combined,0.582,0.346002,0.254842,-0.3002859972253828,-0.3282620496123028,0.6462879972253828,0.5831040496123028,0.37685314839794537
UCF,Combined,0.583,0.34661,0.254842,-0.3002859972253828,-0.3282620496123028,0.6468959972253827,0.5831040496123028,0.37720767566010965
UCF,Combined,0.584,0.346914,0.253703,-0.3002859972253828,-0.3282620496123028,0.6471999972253828,0.5819650496123028,0.3766477784943521
UCF,Combined,0.585,0.347218,0.252943,-0.3002859972253828,-0.3282620496123028,0.6475039972253829,0.5812050496123028,0.376332592831543
UCF,Combined,0.586,0.34813,0.252184,-0.3002859972253828,-0.3282620496123028,0.6484159972253828,0.5804460496123028,0.37637050409489536
UCF,Combined,0.587,0.34813,0.251044,-0.3002859972253828,-0.3282620496123028,0.6484159972253828,0.5793060496123028,0.3756313098580584
UCF,Combined,0.588,0.348434,0.250285,-0.3002859972253828,-0.3282620496123028,0.6487199972253828,0.5785470496123029,0.3753150404192465
UCF,Combined,0.589,0.349042,0.249525,-0.3002859972253828,-0.3282620496123028,0.6493279972253828,0.5777870496123028,0.37517330774751945
UCF,Combined,0.59,0.350562,0.248766,-0.3002859972253828,-0.3282620496123028,0.6508479972253828,0.5770280496123028,0.37555755043303607
UCF,Combined,0.591,0.351171,0.248006,-0.3002859972253828,-0.3282620496123028,0.6514569972253828,0.5762680496123028,0.3754138531973587
UCF,Combined,0.592,0.352387,0.248006,-0.3002859972253828,-0.3282620496123028,0.6526729972253829,0.5762680496123028,0.3761145951456873
UCF,Combined,0.593,0.352691,0.246487,-0.3002859972253828,-0.3282620496123028,0.6529769972253827,0.5747490496123029,0.37529790857398404
UCF,Combined,0.594,0.352691,0.246107,-0.3002859972253828,-0.3282620496123028,0.6529769972253827,0.5743690496123028,0.37504977731503836
UCF,Combined,0.595,0.353907,0.245727,-0.3002859972253828,-0.3282620496123028,0.6541929972253828,0.5739890496123028,0.3754996167404213
UCF,Combined,0.596,0.354819,0.244588,-0.3002859972253828,-0.3282620496123028,0.6551049972253828,0.5728500496123028,0.37527693016182806
