Threshold,FAR,FRR
0.303,0.2625,0.135714
0.304,0.2625,0.135714
0.305,0.264286,0.128571
0.306,0.264286,0.128571
0.307,0.264286,0.128571
0.308,0.264286,0.128571
0.309,0.266071,0.121429
0.31,0.266071,0.121429
0.311,0.266071,0.121429
0.312,0.266071,0.121429
0.313,0.266071,0.121429
0.314,0.266071,0.121429
0.315,0.266071,0.121429
0.316,0.266071,0.121429
0.317,0.267857,0.121429
0.318,0.269643,0.121429
0.319,0.271429,0.121429
0.32,0.271429,0.121429
0.321,0.273214,0.121429
0.322,0.273214,0.121429
0.323,0.275,0.121429
0.324,0.275,0.121429
0.325,0.276786,0.121429
0.326,0.276786,0.121429
0.327,0.278571,0.114286
0.328,0.282143,0.114286
0.329,0.282143,0.114286
0.33,0.282143,0.114286
0.331,0.282143,0.107143
0.332,0.283929,0.107143
0.333,0.283929,0.107143
0.334,0.283929,0.1
0.335,0.283929,0.1
0.336,0.283929,0.1
0.337,0.283929,0.1
0.338,0.285714,0.1
0.339,0.285714,0.1
0.34,0.285714,0.1
0.341,0.289286,0.1
0.342,0.289286,0.1
0.343,0.289286,0.1
0.344,0.289286,0.1
0.345,0.289286,0.1
0.346,0.289286,0.1
0.347,0.289286,0.1
0.348,0.289286,0.1
0.349,0.289286,0.1
0.35,0.291071,0.1
0.351,0.294643,0.1
0.352,0.294643,0.1
0.353,0.296429,0.1
0.354,0.296429,0.1
0.355,0.296429,0.1
0.356,0.296429,0.1
0.357,0.296429,0.1
0.358,0.296429,0.092857
0.359,0.3,0.092857
0.36,0.3,0.092857
0.361,0.3,0.092857
0.362,0.3,0.092857
0.363,0.301786,0.092857
0.364,0.303571,0.092857
0.365,0.305357,0.092857
0.366,0.307143,0.092857
0.367,0.308929,0.092857
0.368,0.308929,0.092857
0.369,0.308929,0.092857
0.37,0.308929,0.092857
0.371,0.308929,0.092857
0.372,0.310714,0.092857
0.373,0.310714,0.092857
0.374,0.310714,0.092857
0.375,0.310714,0.092857
0.376,0.310714,0.092857
0.377,0.3125,0.092857
0.378,0.3125,0.092857
0.379,0.3125,0.092857
0.38,0.314286,0.092857
0.381,0.314286,0.092857
0.382,0.314286,0.092857
0.383,0.314286,0.092857
0.384,0.314286,0.092857
0.385,0.314286,0.092857
0.386,0.316071,0.092857
0.387,0.316071,0.092857
0.388,0.317857,0.092857
0.389,0.319643,0.092857
0.39,0.319643,0.092857
0.391,0.319643,0.092857
0.392,0.319643,0.092857
0.393,0.319643,0.092857
0.394,0.319643,0.085714
0.395,0.319643,0.085714
0.396,0.319643,0.085714
0.397,0.319643,0.078571
0.398,0.319643,0.078571
0.399,0.319643,0.071429
0.4,0.319643,0.071429
0.401,0.319643,0.071429
0.402,0.321429,0.071429
0.403,0.321429,0.071429
0.404,0.321429,0.071429
0.405,0.321429,0.071429
0.406,0.323214,0.071429
0.407,0.323214,0.071429
0.408,0.325,0.071429
0.409,0.325,0.071429
0.41,0.326786,0.071429
0.411,0.328571,0.071429
0.412,0.328571,0.071429
0.413,0.330357,0.057143
0.414,0.330357,0.057143
0.415,0.330357,0.057143
